index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
3418	main-captions	images	2014	0102	none	none	A red moped parked on a sidewalk in front of graffiti.	The red scooter is sitting on the street in front of the building.	3.6
3419	main-captions	images	2014	0103	none	none	The seagull is floating on the water.	A little bird floating in the water.	3.6
3420	main-captions	images	2014	0143	none	none	A boat with four sails is sailing on water.	Sail boat sailing on the water.	3.6
3421	main-captions	images	2014	0210	none	none	A living room with a dining table in the background.	A living room with large sofas and a dining table in the background.	3.6
3422	main-captions	images	2014	0217	none	none	A white jeep parked in front of a store.	A white Jeep parked on a street.	3.5
3423	main-captions	images	2014	0229	none	none	A silver and blue motorcycle sitting next to a car.	A motorcycle parked next to a car.	3.6
3424	main-captions	images	2014	0391	none	none	A girl riding on a brown and white horse.	A girl riding a brown horse.	3.6
3425	main-captions	images	2014	0438	none	none	Close up of a brown horse with a blue halter.	A close up of a horse wearing a blue halter.	3.6
3426	main-captions	images	2014	0496	none	none	A dog peaks out the back of a truck.	A dog is peeking out of the back of a van.	3.6
3427	main-captions	images	2014	0498	none	none	The black and white cat is looking up at the camera.	A grey, black, and white cat looking at the camera.	3.6
3428	main-captions	images	2014	0500	none	none	A small white cat standing in a sink.	Grey and white cat sitting in bathroom sink.	3.6
3429	main-captions	images	2014	0501	none	none	A man on the back seat of a red tandem bicycle.	A man is alone on the back of a tandem bicycle.	3.6
3430	main-captions	images	2014	0543	none	none	two motorbikes on a dirt track.	Two dirt bikers riding over dirt hill.	3.6
3431	main-captions	images	2014	0613	none	none	A subway train pulling into the station.	A white train pulling into a station.	3.6
3432	main-captions	images	2014	0626	none	none	A large jet on the ground at the airport.	A large airplane parked at the airport at night.	3.6
3433	main-captions	images	2014	0655	none	none	A bird is flapping its wings in the water.	A black swan flapping its wings on the water.	3.6
3434	main-captions	images	2014	0741	none	none	A dark brown horse standing in a field.	Horse standing in a field.	3.6
3435	main-captions	images	2015	0176	none	none	a dog is running across the sand with a stick in it's mouth.	A dog is running through a creek with a stick in its mouth.	3.60
3436	main-captions	images	2015	0345	none	none	A young child slides down an orange slide.	A little boy in denim overalls slides down an orange slide.	3.67
3437	main-captions	images	2015	0413	none	none	A woman in a black dress smiles in front of a silver truck.	A girl wearing a black top is smiling with a silver truck in the background.	3.60
3438	main-captions	images	2015	0588	none	none	Close-up of a hummingbird.	A closeup of a hummingbird flying.	3.60
3439	main-captions	images	2015	0599	none	none	a brown dog running through the dirty muddy grass	The large brown dog is running outside in the dirt.	3.60
3440	main-captions	images	2015	0928	none	none	Two dogs are running on the grass.	Two dogs running in the dirt	3.60
3441	main-captions	images	2015	1152	none	none	A brown dog wades in the water.	A dog splashes in the murky water.	3.60
3442	main-captions	images	2015	1292	none	none	A small black dog is in the grass.	A black dog is running in the grass.	3.60
3443	main-forum	deft-forum	2014	0012	none	none	Nirvana is very different than oblivion.	Nirvana is NOT oblivion.	3.6
3444	main-forum	deft-forum	2014	0065	none	none	Slutstamp! A dear friend from Ohio sent me this.	A dear friend from Ohio sent me this.	3.6
3445	main-forum	deft-forum	2014	0088	none	none	But we can't do it without help.	We can't do it without you."	3.6
3446	main-forum	deft-forum	2014	0099	none	none	Commodity Expanded Value-Form, .	Elementary Commodity-Capital Value-Form .	3.6
3447	main-forum	deft-forum	2014	0104	none	none	Fern I think stories like this are stupid.	- wolf I think stories like this are stupid.	3.6
3448	main-forum	deft-forum	2014	0166	none	none	It is mostly just the Dutch.	In fact, it's just the Dutch.	3.6
3449	main-forum	deft-forum	2014	0184	none	none	Nutrax The plural of anecdote is not data Did gentlemen need chaperones?	Nutrax The plural of anecdote is not data	3.6
3450	main-forum	deft-forum	2014	0210	none	none	Unless it's different in different countries?	So, short form, yes, it probably is different in different countries.	3.6
3451	main-forum	deft-forum	2014	0224	none	none	What are they trying to hide?	I then asked: What are they trying to hide?	3.6
3452	main-forum	deft-forum	2014	0239	none	none	Atlas Shrugged It's also a stellar performer in terms of blithering idiocy.	It's also a stellar performer in terms of blithering idiocy.	3.6
3453	main-forum	deft-forum	2014	0244	none	none	Jury nullification does not mean that a law is unconstuitutional.	Jury nullification means a law isn't Constitutional?	3.6
3454	main-forum	deft-forum	2014	0257	none	none	My best, Kutte My ex-fiance wouldn't use the VA or Navy doctor's.	Jay My ex-fiance wouldn't use the VA or Navy doctor's.	3.6
3455	main-forum	deft-forum	2014	0273	none	none	The government does not determine if you are married or not.	The government doesnt have to declare you married before you can be married.	3.6
3456	main-forum	deft-forum	2014	0437	none	none	I don't think Paul has a shot.	Paul doesn't have a shot.	3.6
3457	main-news	MSRpar	2012test	0026	none	none	She countersued for $125 million, saying Gruner & Jahr broke its contract with her by cutting her out of key editorial decisions.	She countersued for $125 million, saying G+J broke its contract with her by cutting her out of key editorial decisions and manipulated the magazine's financial figures.	3.500
3458	main-news	MSRpar	2012test	0036	none	none	A total of 17 cases have been confirmed in the southern city of Basra, the Organization said.	A total of 17 confirmed cases of cholera were reported yesterday by the World Health Organisation in the southern Iraqi city of Basra.	3.600
3459	main-news	MSRpar	2012test	0038	none	none	General Myers told reporters that "at first blush, it doesn't look like any rules were broken".	"At first blush, it doesn't look like any rules were broken," said Gen. Richard Myers, chairman of the Joint Chiefs of Staff.	3.600
3460	main-news	MSRpar	2012test	0077	none	none	In addition, it offered the United States and Israel a way to work around Mr. Arafat.	When the prime minister's position was established in the spring, it offered the United States and Israel a way to work around Arafat.	3.600
3461	main-news	MSRpar	2012test	0143	none	none	"These are dark days for our industry," Giovanni Bisignani, director general of the Geneva-based organization, said in a statement.	"These are dark days for our industry," the Geneva-based International Air Transport Association's Director-General Giovanni Bisignani said.	3.500
3462	main-news	MSRpar	2012test	0157	none	none	BOSTON The Catholic archdiocese in Boston has offered $55 million to settle more than 500 clergy sex abuse lawsuits, according to a document obtained by The Associated Press.	The American Roman Catholic archdiocese of Boston has offered $55 million to settle more than 500 sex abuse lawsuits involving priests.	3.600
3463	main-news	MSRpar	2012test	0160	none	none	But he is the only candidate who has won national labor endorsements so far, picking up his 11th union on Tuesday when the United Steelworkers of America endorsed him.	But he is the only candidate who has won national labor endorsements so far, picking up his 11th on Tuesday.	3.600
3464	main-news	MSRpar	2012test	0166	none	none	The market's broader gauges also posted big gains, having climbed higher for four consecutive weeks.	The broader market also retreated, having climbed higher for four consecutive weeks.	3.600
3465	main-news	MSRpar	2012test	0182	none	none	"It was brazen intimidation to keep people on the reservation," said a Republican who attended but did not want to be named.	"It was a brazen attempt at intimidation," said a Republican legislator who attended the meeting.	3.500
3466	main-news	MSRpar	2012test	0193	none	none	Gartner analysts said that businesses are not yet feeling confident enough to upgrade corporate PCs.	What's more, companies are not feeling confident enough to replace older PCs, the analyst firm said.	3.500
3467	main-news	MSRpar	2012test	0204	none	none	The men were immediately flown to nearby Botswana on a chartered Air Malawi flight, Malawi intelligence officials said on condition of anonymity.	The men were flown to nearby Botswana on an Air Malawi flight, the officials said.	3.533
3468	main-news	MSRpar	2012test	0251	none	none	Some 50 million phone numbers are registered on the list, which was to take effect Oct. 1.	The FTC signed up 50 million phone numbers for the list, which was due to go into effect October 1.	3.500
3469	main-news	MSRpar	2012test	0294	none	none	The transaction will expand Callebaut's sales revenues from its consumer products business to 45 percent from 23 percent.	The transaction will expand Callebaut's sales revenues from its consumer products business by around 45 percent to some one-third of total sales.	3.500
3470	main-news	MSRpar	2012test	0314	none	none	Founded in 1996, the LendingTree exchange consists of more than 200 banks, lenders, and brokers.	LendingTree matches borrowers via the Internet with more than 200 mortgage brokers, banks and other lenders.	3.500
3471	main-news	MSRpar	2012test	0337	none	none	Pratt &Whitney had said that 75 per cent of the engine equipment would be outsourced to Europe, with final assembly in Germany.	Pratt & Whitney had said that if it won the contract 75 per cent of the engine equipment would be outsourced to European suppliers, with final assembly in Germany.	3.600
3472	main-news	MSRpar	2012test	0354	none	none	The Dow Jones industrials climbed more than 140 points to above the 9,000 mark, the first time since December.	The Dow Jones industrials briefly surpassed the 9,000 mark for the first time since December."	3.600
3473	main-news	MSRpar	2012test	0365	none	none	"We do not want to stand by and let a credit card lynching take place," declared Rep. Major Owens (D-Brooklyn).	"We don't want to stand by and see a credit card lynching take place," he said.	3.500
3474	main-news	MSRpar	2012test	0385	none	none	In 2002, Linksys overtook Cisco Systems as the leading wireless equipment vendor, accounting for 14.1 percent of revenue.	Rolfe said Linksys overtook Cisco Systems last year as the leading supplier of WLAN equipment.	3.500
3475	main-news	MSRpar	2012test	0427	none	none	She said Jane Doe's lawyers asked Verizon to withhold her name because she was planning on challenging the subpoena.	Jane Doe, deciding to fight the subpoena, asked Verizon to withhold her name.	3.600
3476	main-news	MSRpar	2012test	0444	none	none	During a period of nearly a decade, Telemarketing Associates raised more than $7 million.	Telemarketing Associates, hired by VietNow, raised $7.1 million from 1987 to 1995.	3.600
3477	main-news	MSRpar	2012test	0455	none	none	Shelia Chaney Wilson seemed agitated when she came to help prepare for Turner Monumental A.M.E. Church's upcoming 104th anniversary celebration, worshippers said.	Congregants of Turner Monumental AME Church said Shelia Chaney Wilson, 43, was agitated when she came to the church, in the Kirkwood neighborhood on the city's east side.	3.600
3478	main-news	MSRpar	2012test	0468	none	none	While the Ibrahims had one separation operation, Goodrich and Dr. David Staffenberg plan about three for the Aguirres, with several weeks between each.	Instead of one long operation to separate the twins, Goodrich and Dr. David Staffenberg plan about three, with several weeks between each.	3.600
3479	main-news	MSRpar	2012test	0544	none	none	We remain hopeful that the city will agree to work with us and engage in good-faith discussions on this issue."	Alhart said the governor "remains hopeful that the city will continue to work with us and engage in good-faith discussions."	3.500
3480	main-news	MSRpar	2012test	0560	none	none	"We have found the smoking gun," investigating board member Scott Hubbard said.	"We have found the smoking gun," said Hubbard, director of NASA's Ames Research Center in California.	3.600
3481	main-news	MSRpar	2012test	0588	none	none	Three no votes would kill it for now.	It would take three votes to kill the ACC's expansion.	3.667
3482	main-news	MSRpar	2012test	0596	none	none	British police arrested 21 people early Tuesday in connection with the suspected ritual murder of an African boy whose torso was found in the Thames River.	Police have arrested 21 people in connection with the murder of a young Nigerian child whose headless and limbless torso was found floating in the river Thames.	3.500
3483	main-news	MSRpar	2012test	0612	none	none	U.S. corporate bond yield spreads tightened in spotty trading on Friday as Wall Street labored to get back on its feet after the largest power outage ever in North America.	U.S. stocks rose slightly on feather-light volume on Friday, as Wall Street regrouped after the biggest-ever power outage in North America.	3.600
3484	main-news	MSRpar	2012test	0615	none	none	Between 1993 and 2002, 142 allegations of sexual assault were reported.	From 1993 to 2002, there were 142 reported sexual assaults at the academy.	3.600
3485	main-news	MSRpar	2012test	0638	none	none	Gen. Sattler heads a Combined Joint Task Force based on ship in the Gulf of Aden and the Indian Ocean.	General Sattler heads a Combined Joint Task Force aboard the command ship Mount Whitney.	3.600
3486	main-news	MSRpar	2012test	0642	none	none	The legal ruling follows three days of intense speculation Hewlett-Packard Co. may be bidding for the company.	The legal ruling follows three days of wild volatility in RIM's stock over speculation that PC giant Hewlett-Packard Co. may be bidding for the company.	3.600
3487	main-news	MSRpar	2012test	0657	none	none	Tisha Kresler, a spokeswoman for Global Crossing, declined to comment.	A Global Crossing representative had no immediate comment.	3.600
3488	main-news	MSRpar	2012test	0688	none	none	On Saturday, a 149mph serve against Agassi equalled Rusedski's world record.	On Saturday, Roddick equalled the world record with a 149 m.p.h. serve in beating Andre Agassi.	3.500
3489	main-news	MSRpar	2012test	0731	none	none	Toll, Australia's second-largest transport company, last week offered NZ75 a share for Tranz Rail.	Toll last week offered to buy the company for NZ75c a share, or $NZ158 million.	3.500
3490	main-news	MSRpar	2012train	0022	none	none	If convicted of the spying charges, he could face the death penalty.	The charges of espionage and aiding the enemy can carry the death penalty.	3.600
3491	main-news	MSRpar	2012train	0040	none	none	Shares in EDS closed on Thursday at $18.51, a gain of 6 cents.	Shares of EDS closed Thursday at $18.51, up 6 cents on the New York Stock Exchange.	3.667
3492	main-news	MSRpar	2012train	0042	none	none	A divided Supreme Court ruled Monday that Congress can force the nation's public libraries to equip computers with anti-pornography filters.	The Supreme Court said Monday the government can require public libraries to equip computers with anti-pornography filters, rejecting librarians' complaints that the law amounts to censorship.	3.600
3493	main-news	MSRpar	2012train	0088	none	none	Antonio Monteiro de Castro, 58, currently director of the group’s Latin America & Caribbean operations, will become chief operating officer from the same date.	BAT also said Antonio Monteiro de Castro, director for Latin America and the Caribbean, would become chief operating officer on January 1, 2004.	3.600
3494	main-news	MSRpar	2012train	0089	none	none	"Spin and manipulative public relations and propaganda are not the answer," it said.	The report added that "spin" and manipulative public relations "are not the answer," but that neither is avoiding the debate.	3.600
3495	main-news	MSRpar	2012train	0124	none	none	The findings appear in Wednesday's Journal of the American Medical Association (news - web sites).	The results are to be published in Wednesday's issue of The Journal of the American Medical Association.	3.500
3496	main-news	MSRpar	2012train	0127	none	none	One of the 14 Kurds pointed at the word "refugee" in an English/Turkish dictionary.	One man had brandished an English-Turkish dictionary and pointed to the word "refugee".	3.500
3497	main-news	MSRpar	2012train	0147	none	none	Dynes came to UC San Diego in 1991 after 22 years as a physicist with AT&T Bell Labs.	Dynes has been at UC San Diego since 1991 after spending 22 years with AT&T Bell Labs, where he worked on superconductors and other materials.	3.600
3498	main-news	MSRpar	2012train	0156	none	none	It exploded in his hands, but the former Italian prime minister was unhurt.	The letter bomb sent to Prodi exploded in his hands but he was unhurt.	3.600
3499	main-news	MSRpar	2012train	0246	none	none	He had been arrested twice before for trespassing and barred from the complex - home to his mother and two children.	He had been arrested twice before for trespassing and was barred from the complex.	3.600
3500	main-news	MSRpar	2012train	0250	none	none	"Spending taxpayer dollars to create terrorism betting parlors is as wasteful as it is repugnant," they announced at a press conference yesterday.	"Spending taxpayer dollars to create terrorism betting parlors is as wasteful as it is repugnant," Wyden and Dorgan said Monday in a letter to the Pentagon.	3.500
3501	main-news	MSRpar	2012train	0260	none	none	This year the Audubon Society once again hosts its annual Christmas Bird Count.	It's the National Audubon Society's annual Christmas Bird Count, now in its 104th season.	3.500
3502	main-news	MSRpar	2012train	0269	none	none	The injured passenger at John Peter Smith Hospital died later Friday morning, Jones said.	The injured passenger at John Peter Smith died later in the morning; his name has not been released, Jones said.	3.643
3503	main-news	MSRpar	2012train	0270	none	none	Doctors had planned to deliver him two weeks early, on or around November 14.	A Caesarean had originally been planned in mid- November, two weeks early.	3.600
3504	main-news	MSRpar	2012train	0285	none	none	Dealers said the single currency's downward momentum against the dollar could pick up speed if it broke below $1.15.	Dealers said the euro's downward momentum may pick up speed should it break below $1.15.	3.600
3505	main-news	MSRpar	2012train	0301	none	none	Mr. Mask said Mr. Cullen would be taken from the Somerset County Jail by Thursday and moved to the Ann Klein Forensic Hospital just outside Trenton for psychiatric care.	Charles Cullen, 43, was transferred from the Somerset County Jail in Somerville to the Anne Klein Forensic Center, a 150-bed psychiatric treatment facility in Trenton.	3.692
3506	main-news	MSRpar	2012train	0361	none	none	"There is the real potential for a secondary collapse," Gov. James McGreevey said.	The damaged area of the garage was not stable, with ``the real potential for a secondary collapse,'' McGreevey said.	3.600
3507	main-news	MSRpar	2012train	0379	none	none	Hispanics, the fastest growing ethnic group in the US, have overtaken blacks to become the largest minority in the US, according to newly released government figures.	Hispanics have officially overtaken African Americans as the largest minority group in the US, according to a report released by the US Census Bureau.	3.500
3508	main-news	MSRpar	2012train	0399	none	none	According to market research from The NPD Group, the number of people downloading music dropped from 14.5 million in April to 10.4 million in June.	The number of households acquiring music fell from a high of 14.5 million in April to 12.7 million in May and 10.4 million in June, according to NPD.	3.500
3509	main-news	MSRpar	2012train	0418	none	none	The only other person who had not been accounted for Sunday was a man from Fort Worth, Texas.	Another person, a man from Fort Worth, Texas, also was missing.	3.600
3510	main-news	MSRpar	2012train	0426	none	none	"I'm real excited to be a Cleveland Cavalier," James said.	"I'm really excited about going to Cleveland," James told ESPN.com.	3.667
3511	main-news	MSRpar	2012train	0433	none	none	A jury convicted rapper C-Murder, also known as Corey Miller, of second-degree murder Tuesday night in the shooting death of a 16-year-old in a Jefferson Parish nightclub.	Rapper C-Murder has been convicted of second-degree murder, a crime that carries an automatic life sentence, in the shooting death of a 16-year-old inside a Jefferson Parish nightclub.	3.600
3512	main-news	MSRpar	2012train	0440	none	none	Police using pepper spray arrested 12 people Monday night at a march and rally by about 400 activists protesting an annual training seminar of the Law Enforcement Intelligence Unit.	Police used pepper spray and rubber bullets to disperse a downtown march and rally last night by activists protesting an annual police intelligence-training seminar.	3.600
3513	main-news	MSRpar	2012train	0442	none	none	The department ordered an 18.2 percent reduction for Allstate Texas Lloyds and a 12 percent reduction for State Farm Lloyds.	The department ordered a 12 percent reduction for State Farm Lloyds, the state's largest insurer, and an 18.2 percent reduction for Allstate Texas Lloyds, the third-largest.	3.600
3514	main-news	MSRpar	2012train	0452	none	none	The index, which measures activity in the service sector, climbed to 50.7 last month from 47.9 in March.	The Arizona-based ISM reported Monday that its non-manufacturing index rose to 50.7 last month, from 47.9 in March.	3.500
3515	main-news	MSRpar	2012train	0454	none	none	"Unlike many early-stage Internet firms, Google is believed to be profitable.	The privately held Google is believed to be profitable.	3.600
3516	main-news	MSRpar	2012train	0490	none	none	In a not-too-subtle swipe at Dean, he predicted Americans would not elect a Democrat "who sounds an uncertain trumpet in these dangerous times."	They will not elect as president a Democrat who sounds an uncertain trumpet in these dangerous times."	3.500
3517	main-news	MSRpar	2012train	0510	none	none	They later fell out and have backed a series of rival Congolese militias in recent years.	The two invading countries later fell out, and have since backed rival factions.	3.500
3518	main-news	MSRpar	2012train	0532	none	none	"Your withdrawal from our country is inevitable, whether it happens today or tomorrow, and tomorrow will come soon."	"Your withdrawal from our country is inevitable, whether it happens today or tomorrow," added the voice, which signed off giving the date as "mid-September."	3.500
3519	main-news	MSRpar	2012train	0549	none	none	Telemarketers who call numbers on the list after Oct. 1 could face fines of up to $11,000 per call.	Under the law, telemarketers who call numbers on the list can be fined up to $11,000 for each violation.	3.600
3520	main-news	MSRpar	2012train	0566	none	none	Bryant previously said that hike had a greater impact on demand than officials expected.	Chief financial officer Andy Bryant has said that hike had a greater affect volume than officials expected.	3.500
3521	main-news	MSRpar	2012train	0579	none	none	The former president also gave numerous speeches in 2002 without compensation, said his spokesman Jim Kennedy.	His spokesman Jim Kennedy said the former president also gave more than 70 speeches in 2002 without compensation.	3.600
3522	main-news	MSRpar	2012train	0585	none	none	"The mission of the CAPPS II system has been and always will be aviation security," said the administration, part of the Homeland Security Department.	"The mission of the CAPPS II system has been and always will be aviation security," they said.	3.600
3523	main-news	MSRpar	2012train	0603	none	none	The witness, a 27-year-old Kosovan parking attendant with criminal convictions for dishonesty, was paid 10,000 by the News of the World.	The witness was a 27-year-old Kosovan parking attendant, who was paid by the News of the World, the court heard.	3.625
3524	main-news	MSRpar	2012train	0605	none	none	The differences between Grassley and Thomas on energy and Medicare have become so pointed that other members say their angry personal relationship is embarrassing the party.	Their differences on energy and Medicare have become so pointed other members say it is embarrassing to the party.	3.500
3525	main-news	MSRpar	2012train	0639	none	none	Arthur Benson, attorney for the case's plaintiff schoolchildren, said he will appeal.	An attorney for plaintiff schoolchildren said he plans to appeal.	3.667
3526	main-news	MSRpar	2012train	0655	none	none	"If we could do that throughout the world, we could end terrorism," he said.	This is a hospital that treats everybody as people, and if we could do that throughout the world, we could end terrorism."	3.500
3527	main-news	MSRpar	2012train	0686	none	none	Mr. Sweeney outlined plans for the campaign in a speech last night in Philadelphia at the annual meeting of the American Political Science Association.	Sweeney was to outline plans for the campaign in a speech on Saturday night at the annual meeting of the American Political Science Association.	3.500
3528	main-news	MSRpar	2012train	0694	none	none	Stanford (51-17) and Rice (57-12) will play for the national championship tonight.	Rice (57-12) and Stanford (51-17) will meet in a winner-take-all matchup at 6:05 p.m. Monday.	3.500
3529	main-news	MSRpar	2012train	0705	none	none	Eric Gagne earned his 17th save in as many opportunities as he struck out three in the ninth and allowed only an infield single by Greg Norton.	Closer Eric Gagne earned his 17th save in as many opportunities as he struck out three of the four batters he faced in the ninth.	3.600
3530	main-news	MSRpar	2012train	0710	none	none	SUVs parked on residential streets in Monrovia were tagged with "ELF" and other slogans, and another was set ablaze in front of a house, Sgt. Tom Wright said.	Several SUVs parked on residential streets in Monrovia were tagged with ``ELF'' and other slogans, said Sgt. Tom Wright.	3.500
3531	main-news	MSRpar	2012train	0741	none	none	Prairie dogs sold as exotic pets are believed to have been infected in an Illinois pet shop by a Gambian giant rat imported from Africa.	Prairie dogs are believed to have become infected in a pet shop through a Gambian rat imported from Africa.	3.600
3532	main-news	deft-news	2014	0014	none	none	regional and international non-proliferation issues should be addressed through dialogue and negotiations.	the second proposal was that regional and international non-proliferation issues should be addressed through dialogue and negotiations.	3.6
3533	main-news	deft-news	2014	0019	none	none	the african union has proposed a peacekeeping mission to help somalia's struggling transitional government stabilize somalia.	the african union has proposed a peacekeeping mission to aid the struggling transitional government in stabilizing somalia, particularly after the withdrawal of ethiopian forces.	3.6
3534	main-news	deft-news	2014	0073	none	none	iran's nuclear projects are for peaceful purposes.	iran insists that its nuclear program is for peaceful purposes	3.6
3535	main-news	deft-news	2014	0131	none	none	the ensuing battle and airstrikes killed at least 10 militants.	an ensuing battle killed at least 10 militants.	3.6
3536	main-news	deft-news	2014	0158	none	none	the treaty limits the number of aircraft, tanks and other non-nuclear heavy weapons around europe and was first signed in 1990.	the treaty limits the number of aircraft, tanks and other non-nuclear heavy weapons around europe.	3.6
3537	main-news	deft-news	2014	0193	none	none	variants of the advanced light helicopter (alh) contain rocket launchers from belgium; rockets, guns and engines from france; brake systems from italy; fuel tanks and gearboxes from britain; self-protection equipment from a swedish company and have received crucial design development and engine control manufacturing from german companies.	the alh's arsenal includes-- rocket launchers from belgium rockets, guns and engines from france brake systems from italy fuel tanks and gearboxes from britain self-protection equipment from a swedish company.	3.6
3538	main-news	deft-news	2014	0194	none	none	indian defense ministry has increased spending on defense purchases.	indian defense ministry has increased defense spending for new purchases by 33 percent.	3.6
3539	main-news	deft-news	2014	0229	none	none	the 5 permanent united nations security council members are britain, china, france, russia and the united states.	p5+1 members are britain, china, france, russia, germany and the united states.	3.6
3540	main-news	deft-news	2014	0252	none	none	some asean officials stated such standardization would be difficult due to different countries' political systems.	some officials stated the task would be difficult for asean members because of varied legal and political systems.	3.6
3541	main-news	deft-news	2014	0258	none	none	the ministers from china, laos, india, myanmar and thailand will also address crop substitution initiatives for impoverished ethnic minorities who still rely on opium cultivation.	the ministers from china, laos, india, myanmar and thailand will discuss how to find markets for goods produced under crop substitution and other related programs such as eco-tourism and handicraft manufacturing.	3.6
3542	main-news	deft-news	2014	0279	none	none	executive director of the arms control association in washington daryl kimball stated that-- the iaea report is 1 in a series of bad signs.	executive director of the arms control association in washington daryl kimball stated the israeli document could affect the debate over india.	3.6
3543	main-news	deft-news	2014	0285	none	none	in early may 2002 officials from the philippines, malaysia and indonesia signed an anti-terrorism agreement to share airline passenger lists and other intelligence.	in early may 2002 the philippines, malaysia and indonesia signed an agreement to share terrorism intelligence.	3.6
3544	main-news	deft-news	2014	0287	none	none	the resolution requires all 192 united nations member states to adopt laws to prevent terrorists, black marketeers and other non-state actors from manufacturing, acquiring or trafficking in nuclear, biological or chemical weapons or the materials to make them.	resolution 1540 requires all countries to adopt laws to prevent non-state actors from manufacturing, acquiring or trafficking in nuclear, biological or chemical weapons, the materials to make them, and the missiles and other systems to deliver them.	3.6
3545	main-news	headlines	2013	0023	none	none	White House in damage control over Obama Supreme Court remarks	Fact check: Obama's Supreme Court remarks	3.6
3546	main-news	headlines	2013	0037	none	none	Stocks rise early after Greek deal, then flatten	Stocks edge higher after Greek debt deal	3.6
3547	main-news	headlines	2013	0048	none	none	Malawi Officially Confirms President's Death	Malawi confirms President Mutharika's death	3.6
3548	main-news	headlines	2013	0098	none	none	New Jersey School Bans Hugging	US school bans hugging	3.6
3549	main-news	headlines	2013	0113	none	none	Yorkshire soldier killed in Afghan bomb blast	Soldier killed in Afghanistan blast	3.6
3550	main-news	headlines	2013	0124	none	none	Sarkozy to File Complaint in Gadhafi Funding Claim	Sarkozy to sue after Gaddafi cash claim bursts into campaign	3.6
3551	main-news	headlines	2013	0134	none	none	Strong earthquake hits Mexico	Strong earthquake strikes near Acapulco	3.6
3552	main-news	headlines	2013	0162	none	none	Gusmao consolidates power in East Timor elections	Gusmao powers on in East Timor	3.6
3553	main-news	headlines	2013	0186	none	none	Bangladesh Muslims torch Buddhist shrines, police say	Muslims torch Buddhist temples	3.6
3554	main-news	headlines	2013	0194	none	none	Hurricane Sandy powers toward Eastern Seaboard	Hurricane Sandy moves towards US	3.6
3555	main-news	headlines	2013	0206	none	none	Two NATO soldiers killed in Afghanistan	NATO Soldier Killed in Afghan Blast	3.6
3556	main-news	headlines	2013	0246	none	none	Sony reports record annual loss	Sony forecasts record annual loss of $6.4bn	3.6
3557	main-news	headlines	2013	0262	none	none	Israeli, Palestinian negotiators quietly meet	Israeli, Palestinian negotiators meet in Jordan	3.6
3558	main-news	headlines	2013	0263	none	none	US astronaut Neil Armstrong dead at 82	US astronaut Neil Armstrong dies	3.6
3559	main-news	headlines	2013	0299	none	none	BBC director general resigns over 'shoddy journalism'	BBC Director General Resigns amid Newsnight Scandal	3.6
3560	main-news	headlines	2013	0304	none	none	Greece to vote on 2013 budget; protesters gather	Greece to vote on 2013 budget	3.6
3561	main-news	headlines	2013	0323	none	none	Qaida leader calls for kidnap of Westerners in Egypt	Al-Qaida Leader Urges Kidnapping of Westerners	3.6
3562	main-news	headlines	2013	0345	none	none	Russians rally support for Orthodox church over Pussy Riot controversy	Russian Orthodox Church rallies faithful after criticism	3.6
3563	main-news	headlines	2013	0450	none	none	Fitch upgrades Ford to investment grade	Fitch restores Ford credit to investment grade	3.6
3564	main-news	headlines	2013	0483	none	none	'Whitey' Bulger's girlfriend gets 8 years	Mobster "Whitey" Bulger's girlfriend gets 8 years	3.6
3565	main-news	headlines	2013	0570	none	none	Facebook boosts size of IPO by 25pc to raise $15bn	Facebook boosts size of IPO by 25 percent	3.6
3566	main-news	headlines	2013	0616	none	none	One dead in new Israeli strike on Gaza	Two killed in new Israeli strike on Gaza: medics	3.6
3567	main-news	headlines	2013	0618	none	none	Four seriously injured in M23 motorway crash	Four injured in motorway crash	3.6
3568	main-news	headlines	2013	0631	none	none	BP sells some Gulf of Mexico assets for $5.55 bil	BP sells Gulf of Mexico assets to Plains for $5.55 bn	3.6
3569	main-news	headlines	2013	0632	none	none	300 potential Jimmy Savile victims: police	UK: 300 potential Savile abuse victims emerge	3.6
3570	main-news	headlines	2014	0124	none	none	Bangladesh building collapse death toll hits 362	Bangladesh building-collapse death toll climbs to 580	3.6
3571	main-news	headlines	2014	0148	none	none	Murder claim over Diana's death New information which has been passed to the police relating to the deaths of Princess Diana and Dodi Fayed is thought to include an allegation that they were murdered	Diana and Fayed death info received new The deaths of Princess Diana and Dodi Al Fayed are being looked at again by police after they received information.	3.5
3572	main-news	headlines	2014	0190	none	none	EU receives Nobel Peace Prize	EU Receives 2012 Nobel Peace Prize	3.6
3573	main-news	headlines	2014	0198	none	none	Bangladesh Opposition Leader Sentenced to Death for War Crimes	Bangladesh: Fugitive Sentenced to Death by War Crimes Tribunal	3.6
3574	main-news	headlines	2014	0210	none	none	Indian stocks open flat	Indian stocks open lower	3.6
3575	main-news	headlines	2014	0237	none	none	French-led troops close in on Timbuktu	French-led troops control access to Timbuktu	3.6
3576	main-news	headlines	2014	0279	none	none	Thousands protest gay marriage	Thousands protest gay marriage in Paris	3.6
3577	main-news	headlines	2014	0338	none	none	Honduran ambassador to Colombia sacked after wild party	Honduras ambassador resigns after alleged embassy orgy	3.6
3578	main-news	headlines	2014	0341	none	none	Three Afghans killed in suicide attack	Three Afghans dead in new blast at US base in east Afghanistan	3.6
